ace-can-ink	DLX2
ace-can-ink	TTR
ace-can-ink	PDGFRA
ace-can-ink	BRIP1
ace-can-ink	KIF11
ace-can-ink	TRHDE
ace-can-ink	PROX1
ace-can-ink	CUX2
ace-can-ink	THSD4
ace-can-ink	MOB3B
ace-can-ink	FBN2
ace-can-ink	CDH20
ace-can-ink	PALMD
ace-can-ink	CD44
ace-can-ink	DGKD
ace-can-ink	SEMA3C
ace-can-ink	RUNX1T1
ace-can-ink	SLCO1C1
ace-can-ink	BEST3
ace-can-ink	ASCL1
ace-can-ink	SRRM4
ace-can-ink	NXPH2
ace-can-ink	HES6
ace-can-ink	GLRA3
ace-can-ink	DAAM2
